repo,sha,message,url,func_changes
sqlmapproject/sqlmap,8430d6ba96fa833885d48f47973f9bf7b652025b,Fixing some Python3.12 naggings,https://github.com/sqlmapproject/sqlmap/commit/8430d6ba96fa833885d48f47973f9bf7b652025b,0
sqlmapproject/sqlmap,162bafa77d40ddc270c45d1ba31fc3730fe62fce,Fixes #5590,https://github.com/sqlmapproject/sqlmap/commit/162bafa77d40ddc270c45d1ba31fc3730fe62fce,0
sqlmapproject/sqlmap,bfe03ef95a1c3f4a91b57445255e16bb6410bc3f,Fixes #5601,https://github.com/sqlmapproject/sqlmap/commit/bfe03ef95a1c3f4a91b57445255e16bb6410bc3f,0
sqlmapproject/sqlmap,27c4e8d29af1dbe65e6b4c8ca7f46404a3e947bf,Patch related to empty multiform-data field value (#5598),https://github.com/sqlmapproject/sqlmap/commit/27c4e8d29af1dbe65e6b4c8ca7f46404a3e947bf,0
sqlmapproject/sqlmap,51908e653cd25318781c1114ff5542e7879cd17d,Minor patch related to the #5585,https://github.com/sqlmapproject/sqlmap/commit/51908e653cd25318781c1114ff5542e7879cd17d,0
sqlmapproject/sqlmap,53b8a9583e2ad3ab5406123f72efa3aec5f738a9,Fixes #5581,https://github.com/sqlmapproject/sqlmap/commit/53b8a9583e2ad3ab5406123f72efa3aec5f738a9,1
sqlmapproject/sqlmap,bde763763351e1065f3cf2e58c54d7a99d66bbee,Minor patch,https://github.com/sqlmapproject/sqlmap/commit/bde763763351e1065f3cf2e58c54d7a99d66bbee,0
sqlmapproject/sqlmap,4acc0178b5699067f748d14c705cfc1e2348922d,Fix related to #5580,https://github.com/sqlmapproject/sqlmap/commit/4acc0178b5699067f748d14c705cfc1e2348922d,0
sqlmapproject/sqlmap,29f09e235c4f37a74307f201d2883a202ce8f7a9,Fixes #5576,https://github.com/sqlmapproject/sqlmap/commit/29f09e235c4f37a74307f201d2883a202ce8f7a9,0
sqlmapproject/sqlmap,67ab79a62502500786311adea70dab8a411c082a,Fixes #5574,https://github.com/sqlmapproject/sqlmap/commit/67ab79a62502500786311adea70dab8a411c082a,0
sqlmapproject/sqlmap,de66b69f41e70a36d31dfa51b0947bbc9a29ea40,Fixes #5566,https://github.com/sqlmapproject/sqlmap/commit/de66b69f41e70a36d31dfa51b0947bbc9a29ea40,0
sqlmapproject/sqlmap,acce97bfcbf29bd07000056689a6a58fd25b7a34,Patch related to the #5567,https://github.com/sqlmapproject/sqlmap/commit/acce97bfcbf29bd07000056689a6a58fd25b7a34,0
sqlmapproject/sqlmap,124c3902cca07c1850dd081d79eab8784e236d35,Fixes #5565,https://github.com/sqlmapproject/sqlmap/commit/124c3902cca07c1850dd081d79eab8784e236d35,0
sqlmapproject/sqlmap,bb1772c8b89cbadca67eded8f9064618ae21d9bd,Fixes #5560,https://github.com/sqlmapproject/sqlmap/commit/bb1772c8b89cbadca67eded8f9064618ae21d9bd,0
sqlmapproject/sqlmap,7a6abb56d29225b73d333df00ce06012517c5553,Minor patch,https://github.com/sqlmapproject/sqlmap/commit/7a6abb56d29225b73d333df00ce06012517c5553,0
sqlmapproject/sqlmap,3d244ea9c31e522d988c8a0b0181ea12301a67a8,Fixes #5549,https://github.com/sqlmapproject/sqlmap/commit/3d244ea9c31e522d988c8a0b0181ea12301a67a8,0
sqlmapproject/sqlmap,90cbaa1249ab5bffc0591f5b5b1eacc3b26ce14c,Fixes #5539,https://github.com/sqlmapproject/sqlmap/commit/90cbaa1249ab5bffc0591f5b5b1eacc3b26ce14c,0
sqlmapproject/sqlmap,1740f6332e96fb85585e185d5c47aebbb78740c1,Fixes #5536,https://github.com/sqlmapproject/sqlmap/commit/1740f6332e96fb85585e185d5c47aebbb78740c1,0
sqlmapproject/sqlmap,c62937485847bba650951888dc65ec1f30be92e7,Fixes #5521,https://github.com/sqlmapproject/sqlmap/commit/c62937485847bba650951888dc65ec1f30be92e7,0
sqlmapproject/sqlmap,6caba631a84e87043ad7c4f7013cd6be4b96bf59,Minor patch (#5508),https://github.com/sqlmapproject/sqlmap/commit/6caba631a84e87043ad7c4f7013cd6be4b96bf59,0
sqlmapproject/sqlmap,89e8b6e5ce73b3d6fd5fca5958b49221d59f84ee,Fixes #5510,https://github.com/sqlmapproject/sqlmap/commit/89e8b6e5ce73b3d6fd5fca5958b49221d59f84ee,0
sqlmapproject/sqlmap,a7cf68f2435d41e2980b1418ff5c306127a172d4,Fixes #5483,https://github.com/sqlmapproject/sqlmap/commit/a7cf68f2435d41e2980b1418ff5c306127a172d4,0
sqlmapproject/sqlmap,ccc38abff6975034500790167714a22b3452a4eb,Dirty patch for #5488,https://github.com/sqlmapproject/sqlmap/commit/ccc38abff6975034500790167714a22b3452a4eb,0
sqlmapproject/sqlmap,3e98fabd23444d0310a86e629071fade2896f0d5,Fixes #5492,https://github.com/sqlmapproject/sqlmap/commit/3e98fabd23444d0310a86e629071fade2896f0d5,0
sqlmapproject/sqlmap,b368b4a9f9422f63bcdd15e0958cf69a53d0b7cc,Fixes #5493,https://github.com/sqlmapproject/sqlmap/commit/b368b4a9f9422f63bcdd15e0958cf69a53d0b7cc,0
sqlmapproject/sqlmap,2c767d7d1f2bb0bd7ed1475ecc235cecec8ff563,Patch for #5484,https://github.com/sqlmapproject/sqlmap/commit/2c767d7d1f2bb0bd7ed1475ecc235cecec8ff563,0
sqlmapproject/sqlmap,b836c36d686a9c464d2e6b3eb022e6ad431a0235,Potential fix for #5485,https://github.com/sqlmapproject/sqlmap/commit/b836c36d686a9c464d2e6b3eb022e6ad431a0235,0
sqlmapproject/sqlmap,89f9e5b1e0e84166b0d9b6e5453b24dca1d5745d,Fixes #5477,https://github.com/sqlmapproject/sqlmap/commit/89f9e5b1e0e84166b0d9b6e5453b24dca1d5745d,0
sqlmapproject/sqlmap,5ad099c61db1804b1ada6c2ff82eb287c91c361a,Fixes #5479,https://github.com/sqlmapproject/sqlmap/commit/5ad099c61db1804b1ada6c2ff82eb287c91c361a,0
sqlmapproject/sqlmap,21878560eecf2bf123ea65e6ca0869c07540da9f,Fixes #5481,https://github.com/sqlmapproject/sqlmap/commit/21878560eecf2bf123ea65e6ca0869c07540da9f,0
sqlmapproject/sqlmap,0d19af8bbc1502cb7bc879b4ba811bf568562c36,Fixes #5476,https://github.com/sqlmapproject/sqlmap/commit/0d19af8bbc1502cb7bc879b4ba811bf568562c36,0
sqlmapproject/sqlmap,66cc6ae55c83def5dda4b89a7590213f97f92dd9,Fixes #5445,https://github.com/sqlmapproject/sqlmap/commit/66cc6ae55c83def5dda4b89a7590213f97f92dd9,0
sqlmapproject/sqlmap,322d80c0cfbded3999fbf0eeb5a700f39c5f9c67,Fixes #5444,https://github.com/sqlmapproject/sqlmap/commit/322d80c0cfbded3999fbf0eeb5a700f39c5f9c67,0
sqlmapproject/sqlmap,1230e57fcaca4f1ff443370d8856f2939b729704,Fixes #5434,https://github.com/sqlmapproject/sqlmap/commit/1230e57fcaca4f1ff443370d8856f2939b729704,0
sqlmapproject/sqlmap,ee15749ac414c705d9a385be1fa525b1c4f0a1a3,Fixes #5431,https://github.com/sqlmapproject/sqlmap/commit/ee15749ac414c705d9a385be1fa525b1c4f0a1a3,0
sqlmapproject/sqlmap,acc7b16845055bb1c19e6fe460425197b946f0e1,Fixes #5428,https://github.com/sqlmapproject/sqlmap/commit/acc7b16845055bb1c19e6fe460425197b946f0e1,0
sqlmapproject/sqlmap,153a40bf137a9127265921bd6d8a3aca404d74bf,Fixes #5428,https://github.com/sqlmapproject/sqlmap/commit/153a40bf137a9127265921bd6d8a3aca404d74bf,0
sqlmapproject/sqlmap,48c967c01d8b8ef2ce8f16724673710718e56ee9,add support to leverage CVE-2014-6577 for Oracle DNS data exfiltration (#5410),https://github.com/sqlmapproject/sqlmap/commit/48c967c01d8b8ef2ce8f16724673710718e56ee9,0
sqlmapproject/sqlmap,d28a66a340b36c9e94d1c7c839c0c55b3a00cd1a,Minor patch of vuln tests,https://github.com/sqlmapproject/sqlmap/commit/d28a66a340b36c9e94d1c7c839c0c55b3a00cd1a,0
sqlmapproject/sqlmap,290a8e711918018bb4cf4ae5d399ab1ca4cbc9d8,Fixes #5411,https://github.com/sqlmapproject/sqlmap/commit/290a8e711918018bb4cf4ae5d399ab1ca4cbc9d8,0
sqlmapproject/sqlmap,cf5e2aa7ef2dcea5d7192da4afaf26a2d51d81c1,Fixes #5416,https://github.com/sqlmapproject/sqlmap/commit/cf5e2aa7ef2dcea5d7192da4afaf26a2d51d81c1,0
sqlmapproject/sqlmap,8bc2ace0940ea97710c7a455d9f3c13f02444e16,Fixes #5409,https://github.com/sqlmapproject/sqlmap/commit/8bc2ace0940ea97710c7a455d9f3c13f02444e16,0
sqlmapproject/sqlmap,12c472cef59aec19637e17354e6915bc464642e9,Fixes #5404,https://github.com/sqlmapproject/sqlmap/commit/12c472cef59aec19637e17354e6915bc464642e9,0
sqlmapproject/sqlmap,037a07ddde8bf79fc00a84d475815e596f1e98e2,Fixes #5401,https://github.com/sqlmapproject/sqlmap/commit/037a07ddde8bf79fc00a84d475815e596f1e98e2,0
sqlmapproject/sqlmap,0e8940b0be060252ab2760543fbf483c0cf46be5,Fixes #5402,https://github.com/sqlmapproject/sqlmap/commit/0e8940b0be060252ab2760543fbf483c0cf46be5,0
sqlmapproject/sqlmap,3ad6727d0c253969cfc436c138a4580b344ae749,Potential patch for #5392,https://github.com/sqlmapproject/sqlmap/commit/3ad6727d0c253969cfc436c138a4580b344ae749,0
sqlmapproject/sqlmap,0fba9b13b374d06718823f943278cb23ea952948,Fixes #5387,https://github.com/sqlmapproject/sqlmap/commit/0fba9b13b374d06718823f943278cb23ea952948,0
sqlmapproject/sqlmap,17688f6711d1bcc9e03c9e0eb0a3f962e4f4d85a,Fixes #5379,https://github.com/sqlmapproject/sqlmap/commit/17688f6711d1bcc9e03c9e0eb0a3f962e4f4d85a,0
sqlmapproject/sqlmap,3b3c2a5d0419b5f679d860d02a8c8cff21c81abd,Fixes #5386,https://github.com/sqlmapproject/sqlmap/commit/3b3c2a5d0419b5f679d860d02a8c8cff21c81abd,0
sqlmapproject/sqlmap,4f7614412ffa96915df2557e4d514ca3426c8ee3,Fixes #5385,https://github.com/sqlmapproject/sqlmap/commit/4f7614412ffa96915df2557e4d514ca3426c8ee3,0
sqlmapproject/sqlmap,7d763e224a9b5e89dcccaa4db7f932ddcd2b43ef,Potential patch for #5381,https://github.com/sqlmapproject/sqlmap/commit/7d763e224a9b5e89dcccaa4db7f932ddcd2b43ef,0
sqlmapproject/sqlmap,4dd362cb2ce61ed2558749edaac2a2be239c3e9b,Fixes #5374,https://github.com/sqlmapproject/sqlmap/commit/4dd362cb2ce61ed2558749edaac2a2be239c3e9b,0
sqlmapproject/sqlmap,077d58c5e9b3aea174b2597527f32d4aae93a796,Fixes #5378,https://github.com/sqlmapproject/sqlmap/commit/077d58c5e9b3aea174b2597527f32d4aae93a796,0
sqlmapproject/sqlmap,257c4d1c88fc281dbbd63c0fa6bb927f418ee57f,Fixes #5370,https://github.com/sqlmapproject/sqlmap/commit/257c4d1c88fc281dbbd63c0fa6bb927f418ee57f,0
sqlmapproject/sqlmap,ce30fa08d66858860e9af481f5e704a76deb1a33,Fixes #5368,https://github.com/sqlmapproject/sqlmap/commit/ce30fa08d66858860e9af481f5e704a76deb1a33,0
sqlmapproject/sqlmap,75bfebed9d24fc8e1685359fd8139ba404f47cfd,Fixes #5367,https://github.com/sqlmapproject/sqlmap/commit/75bfebed9d24fc8e1685359fd8139ba404f47cfd,0
sqlmapproject/sqlmap,3117730d84b0cffa092cb0a44571a1b3713e1e75,Fixes #5364,https://github.com/sqlmapproject/sqlmap/commit/3117730d84b0cffa092cb0a44571a1b3713e1e75,0
sqlmapproject/sqlmap,323af987ed498d7605a9207bf15f3c32cc972764,Fixes #5358 (related to #5050),https://github.com/sqlmapproject/sqlmap/commit/323af987ed498d7605a9207bf15f3c32cc972764,0
sqlmapproject/sqlmap,80dc67f85acdf1324e5ed0ed2bacc6bff7f9c74e,Patch for #5338,https://github.com/sqlmapproject/sqlmap/commit/80dc67f85acdf1324e5ed0ed2bacc6bff7f9c74e,0
sqlmapproject/sqlmap,ca2f094e4aed1bbf2a663c3e92d3eef6243626c5,Doing a dirty patch for #5050,https://github.com/sqlmapproject/sqlmap/commit/ca2f094e4aed1bbf2a663c3e92d3eef6243626c5,0
sqlmapproject/sqlmap,3aa6692b828955fd1212fe74d44e90806eb2faac,Patch for #5348,https://github.com/sqlmapproject/sqlmap/commit/3aa6692b828955fd1212fe74d44e90806eb2faac,0
sqlmapproject/sqlmap,d42174e8a0df68b077842b08a1bd3419b34126bb,Patch for #5343,https://github.com/sqlmapproject/sqlmap/commit/d42174e8a0df68b077842b08a1bd3419b34126bb,0
sqlmapproject/sqlmap,a1bf89d31e7f018aa89ca144b074624bce60cde3,Fixes #5344,https://github.com/sqlmapproject/sqlmap/commit/a1bf89d31e7f018aa89ca144b074624bce60cde3,0
sqlmapproject/sqlmap,99ea44c7b3bd377158ebee908b48ef06e6d9ffe8,Fixes #5339,https://github.com/sqlmapproject/sqlmap/commit/99ea44c7b3bd377158ebee908b48ef06e6d9ffe8,0
sqlmapproject/sqlmap,1f82d9587a78ecee9b9e8274d83a359cc59f546b,Minor patch,https://github.com/sqlmapproject/sqlmap/commit/1f82d9587a78ecee9b9e8274d83a359cc59f546b,0
sqlmapproject/sqlmap,d3bfe59401d0b756d4faf8093e732d7233358847,Fixes #5308,https://github.com/sqlmapproject/sqlmap/commit/d3bfe59401d0b756d4faf8093e732d7233358847,0
